Institute Code,College Name,Region,Region Type,College Address,Email Address,Website,Registrar Name,Principal Name,Office Phone,Fax No,Status,Autonomy Status,Minority status
6468,"Swami Vivekananda Shikshan Sanstha, Dr. Bapuji Salunkhe Institute Of Engineering & Technology,Kolhapur",Pune,Urban,"2130, E Ward, Kolhapur  416003",bsieat@gmail.com,www.bsiet.org,Mr. Amit Aba Awad,Ramchandra PATIL,2658610,2658613,Un-Aided,Non-Autonomous,Non-Minority
6469,"Shahajirao Patil Vikas Pratishthan, S. B. Patil Polytechnic, Indapur",Pune,Rural,"Gat No.58,Village Vangali,Tal.Indapur,Dist:Pune 413106",1211office@msbte.com,www.spvp.edu.in,Mr. Umesh Narsing Bodhale,Mr. Umesh Narsing Bodhale,289999,286134,Un-Aided,Non-Autonomous,Non-Minority
6470,"Shriram Education Soceity's Shivaji Polytechnic, Atpadi, Sangli",Pune,Rural,"Near Suresh Indians Gas Agency,1370 Gat No.4169 To 4175 Tal.Atpadi  Sangli , 415301",shivajipoli@rediffmail.com,www.spatp.org,PUJARI ANIL SHRIRANG,SURYAWANSHI RAJENDRA S,202177,220009,Un-Aided,Non-Autonomous,Non-Minority
6471,"Ramkrishna Technical Education Soceity, Shivaji Polytechnic College, Sangola",Pune,Rural,"S.No.76/1,77 Sangola, Jat Road, Sangola Solapur , 413307",spc_sangola@yahoo.com,www.spcsangola.com,MAHADEV A GAIKWAD,MR.R.A.Deshmukh,202852,220050,Un-Aided,Non-Autonomous,Non-Minority
6473,"Shri. Venkateshwara Shikshan Sanstha's Nanasaheb Mahadik Polytechnic Institute, Peth",Pune,Rural,"Gat No. 905 A/1, Pune - Benglore NH-4 Highway A/P - Peth, Tal - Walwa, Dist - Sangli",office.nmpi@gmail.com,www.nmpi.org.in,Mr. Manoj M. Patil,Mr. Mahesh B. Joshi,252477,252477,Un-Aided,Non-Autonomous,Non-Minority
6474,"Shri Vatavruksha Swami Maharaj Devasthan's, Kai.Kalyanrao (Balasaheb) Ingale Polytechnic College, Akkalkot",Pune,Rural,"Gat No.604/2,Near Bhakta Nivas,Gangapur Road, Akkalkot Solapur , 413216",swamipolytechnic@gmail.com,swamipolytechnic.org.in,NASHTE R R,PROF. JEURE N.B.,221321,221321,Un-Aided,Non-Autonomous,Non-Minority
6475,"Smt. Premalatai Chavan Polytechnic, Karad",Pune,Rural,"271, Mangalwar Peth,Tal:Karad Satara , 415110",principal_pcpk@rediffmail.com,www.spcpk.org,SHRI SHIRISH BACCHU KINIKAR,SHRI BACCHU TATOBA KINIKAR,221612,220298,Un-Aided,Non-Autonomous,Religious Minority - Jain
6476,"Sau. Devibai Narayandas Chhabada Rural Education Soceity,Late N.B. Chhabada Institute Of Engg & Tech.(Poly), Satara",Pune,Rural,"Sr. No.259,A/P Raigaon, Taluka Jaoli Satara , 415020",info@sdncedu.com,www.sdncedu.com,MR CHORAT AJAY BABUJI ,MS KADAM PRATIKSHA BAJARANG,200200,240202,Un-Aided,Non-Autonomous,Non-Minority
6526,"Maharashtra Academy of Engg & Education Research's  MIT Polytechnic, Pune",Pune,Urban,"S.No. 124, Ex-Servicemen Colony, Behind L.I.C. Colony,  Pune , 411038",contact@mitpolytechnic.edu.in,www.mitpolytechnic.edu.in,MR. Mahesh Shivaji Tawade,Prof. Mrs. Roshini Suhas Kale,30273520,25442770,Un-Aided,Non-Autonomous,Non-Minority
6544,"Karmveer Bhaurao Patil Shikshan Sansthan's Sahyadri Polytechnic,Pune",Pune,Rural,"A/P Nasrapur,Kikavi (Morwadi),  Tal Bhor, Pune. 412206",sahyadri1425@gmail.com,www.sahyadripolytechnic.in,Mr.Vijay Mandave (Admin),Mr. Dhaigude Pranaiv Prakash,322622,282401,Un-Aided,Non-Autonomous,Non-Minority
6545,"Samarth Education Trust's Arvind Gavali College Of Engineering Panwalewadi, Varye,Satara.",Pune,Rural,"Gat. No-247,A/P-Panwalewadi Post Varye,Tal-Satara 415015",agcenggsatara@gmail.com,www.agce.sets.edu.in,Kanase N.U.,Dr.Vilas Arun Pharande,200100,261122,Un-Aided,Non-Autonomous,Non-Minority
6602,"College Of Engineering, Vairag Tal. Barshi",Pune,Rural,"At/p- Sasure- Vairag On Solapur Barshi State HighWay Tal-Barshi Solapur , 413402",collegeofengineeringvairag@gmali.com,www.coevairag.org,Shinde D.B.,D.R. Suryawanshi,240700,240700,Un-Aided,Non-Autonomous,Non-Minority
6609,"Jaihind College Of Engineering,Kuran ",Pune,Rural,"G. No. 441, Kuran, Tal: Junnar, Pune 410511",jcoekuran@gmail.com,www.jaihind.edu.in,DHEDE M. V,Dr. D. J. Garkal,242027,242465,Un-Aided,Non-Autonomous,Non-Minority
6620,"D. Y. Patil Institute of Engineering and Technology, Ambi",Pune,Rural,"S.No. 124,126, At/Post Ambi, M.I.D.C. Road, Talegaon, Taluka-Maval, Dist Pune 410506",ddypea@gmail.com,www.dyptc.com,SHRI. Bhavanrao GAIKWAD,Dr. Laxman Kamble,306229,302055,Un-Aided,Non-Autonomous,Non-Minority
6622,"I.S.B.& M. School of Technology, Nande Village",Pune,Rural,"Survey No.44/1, 44/1/2, Nande Village Taluka Mulshi , Pune  411042",isbm.engg@isbm.ac.in,www.isbmsot.org,Ankush H. Kusmude,Dr. Pankaj Kumar Srivastava,25754676,25754630,Un-Aided,Non-Autonomous,Linguistic Minority - Hindi
6625,"Universal College of Engineering & Research, Sasewadi",Pune,Rural,"Gat No. 430, Sasewadi, Pune",preranap.pune@gmail.com,www.ucoer.edu.in,Pravin D Dhotre,Prof. S. V. Navale,021132,220002,Un-Aided,Non-Autonomous,Non-Minority
6628,"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune",Pune,Rural,"Gat No. 541/2, 527 off.Pune-Solapur Highway No. 9, A/P-Swami-Chincholi, Tahsil - Daund, Pune , 413130",dkgoi@dattakala.edu.in,www.dattakala.edu.in,Prashant Ramkrushna Kapure,Dr. S. S. Karne,203184,,Un-Aided,Non-Autonomous,Non-Minority
6629,"Dhananjay Mahadik Group of Institutions, Kagal, Kolhapur",Pune,Rural,"Gat. No.209/A,Nh-4,Vikaswadi, Kagal, Kolhapur",bhimainstitute@gmail.com,www.bhimaedu.com,AJAY S RADE,Dr. Ashish K.Gurav,243977,244977,Un-Aided,Non-Autonomous,Non-Minority
6632,Navsahyadri Education Society's Group of Institutions,Pune,Rural,"Gat. N0. 69,70,71, Mouje : Naigaon, Tal. Bhor,  Pune , 412205",hrnavasahyadri@gmail.com,www.navsahyadri.edu.in,Mr. J. A. Navale,Dr. K.S. Charak/ Dr. R. J. Patil/Prof.Sarita S. Gaikwad,7769927007,272677,Un-Aided,Non-Autonomous,Non-Minority
6634,"KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Pune,Rural,"Svy.NO.25&27,At pisoli,Post Yevalewadi,Tal-Haveli,Bopdeo Ghat,Pune  411048",estb.pcoemr@gmail.com,www.kjsedu.com,Anil B.Chorge,Dr.Nilesh J.Uke,8446091199,69739009,Un-Aided,Non-Autonomous,Non-Minority
6635,"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune",Pune,Rural,"Gat No. 28/1, At Bangarwadi, Post Belhe, Tal. Junnar Pune , 412410",sibmbelhe@rediffmail.com,www.sreir.org,Mr. P S. Gadekar. ,Dr. A. S. Goje.,276752,276751,Un-Aided,Non-Autonomous,Non-Minority
6640,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Pune,Urban,"At Post Kegaon , Solapur - Pune National Highway, Dist Solapur  413256",principal.nbnscoe@spspm.org,www.sinhgadsolpaur.org,Mr. Sachin V. Joshi,Dr. Shankar D. Nawale,2500610,2500611,Un-Aided,Non-Autonomous,Non-Minority
6643,"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Pune,Rural,"At Post Korti,Pandharpur - Karad road,  Tal-Pandharpur, Dist-Solapur",principal@sknscoe.ac.in,www.spspm.org,S. H. KARANDE,Dr. K.J. Karande,250146,250142,Un-Aided,Non-Autonomous,Non-Minority
6644,"Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Pune,Urban,"Tilaknagar Miraj-Sangli Road Miraj Sangli , 416414",director@sbgimiraj.org,www.sbgimiraj.org,A. S. Mulla,Dr. A. C. Bhagali,2212989,2212990,Un-Aided,Non-Autonomous,Non-Minority
6649,"TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Pune,Urban,"S.No. 12/1/2 and 12/2/2, Narhe, Taluka Haveli, Pune  411048",principal.bscoer@gmail.com,www.tssm.edu.in,NILIMA SUNIL SABALE,Dr. G. A. Hinge,24608500,24608777,Un-Aided,Non-Autonomous,Non-Minority
6712,"Jai Bhavani Education Society,Rajiv Gandhi Polytechnic College,Ziprapwadi, Tal. Phaltan, Dist. Satara",Pune,Rural,"S.No. 108-2/1, 108-2/2, 108-2/3,108-2/4, A/P Zirapwadi (Girvi Road), Tal. Phaltan, Dist –Satara  415523",jbes_rgpoly@yahoo.co.in,www.rgpoly.com,Mr Madhare Uday Anandrao,Prof. A.U.Mohite,200424,,Un-Aided,Non-Autonomous,Non-Minority
6713,"Shetakari Shikshan Prasarak Mandal,Shri. Jayawantrao Bhosale Polytechnic, Kille Machindragad, Tal-Walwa, Dist. Sangli",Pune,Rural," Survey No. 319/1, 320,  Kille Machindragad, Tal-Walwa, Dist Sangli 415303",shreevin2004@yahoo.com,www.sspmsjbp.com,mr.Jadhav Sangram S.,Mr. Mali S.A.,266299,263500,Un-Aided,Non-Autonomous,Non-Minority
6714,"Shree Datta Shetakari Sahakari Sakhar Karkhana Ltd. Charitable Trust, Shree Datta Polytechnic College, Dattanagar  Tal-Shirol, Dist Kolhapur",Pune,Rural,"Gat No. 251 & 133/2, Dattanagar, Tal-Shirol, Dist Kolhapur 416120",dattapoly@gmail.com,www.dattapolytechnic.com,I/C Mr. Kadale Pravin Gundappa,Mr. Magdum Jinendra Devu,2322236551,2322236600,Un-Aided,Non-Autonomous,Non-Minority
6715,"Dnyan Kala Krida & Krushi Pratishan,Babasaheb Phadtare Polytechnic, Kalamb Walchandnagar, Tal-Indapur, Dist. Pune",Pune,Rural,"S.No.40/1 Kalamb Walchandnagar, Tal-Indapur Dist Pune.  413114",bpp.kalamb@gmail.com,www.dkkkp.edu.in,Mr.Malgunde K.M,Prof. Thombare N.M,254720,252420,Un-Aided,Non-Autonomous,Non-Minority
6716,"Barshi Shikshan Prasarak Mandal, Shriman Bhausaheb Zadbuke Institute of Polytechnic, Puri, Tal-Barshi, Solapur ",Pune,Urban,"Gat No. 80,282,273,275,276,A/P Puri, Tal-Barshi, Dist Solapur ",principalsbzip@gmail.com,www.sbzippuri.com,Mr. Kore N.S.,Mr. P.N.Gilbile,243600,243600,Un-Aided,Non-Autonomous,Non-Minority
6718,"D.Y.Patil Education Society,D.Y. Patil Polytechnic,Talsande, Dist Kolhapur",Pune,Rural,"S.No 199, A/P Talsande, Tal- Hatkanagale, Dist Kolhapur Kolhapur, 416112",maheshgavade12@gmail.com,www.polydyp-talsande.org,Mr. S.J.PATIL ,Shri.GAWADE MAHESH VASUDEV ,2604095,,Un-Aided,Non-Autonomous,Non-Minority
6719,"Jehangir Hospital,Jehangir Institute of Paramedical Studies, Jehangir Hospital Campus,  Pune ",Pune,Rural,"Jehangir Hospital Campus, 32 Sasoon Road, Pune  411001",bhanudas.dhamal@jehangirhospital.com,www.JehangirCares.com,,Dr.Bhanudas Dhamal,66819941,,Un-Aided,Non-Autonomous,Non-Minority
6720,"Shri Balasaheb Mane Shikshan Prasarak Mandal,Ashokrao Mane Polytechnic, Ambap, Tal-Hatkanangle, Dist. Kolhapur ",Pune,Urban,"Gat No. 475, A/P Ambap, Tal-Hatkanangle, Dist Kolhapur  ",amp.ambap@yahoo.com,www.amp-ambap.org,Mr.A.B.Ghotane,Prof. Ashok Ganapati Mangave,2475555,2475555,Un-Aided,Non-Autonomous,Non-Minority
6721,"Purogami Shikshan Mandal,Gauri Shiv Polytechnic,  Khatav  Dist - Satara",Pune,Rural,"Gat No 1230, A/P & Tal Khatav, Dist - Satara  415505",gourishiv2010@rediffmail.com,www.gourishivpoly.org,Mr. Sajagane D.K.,Mr. D. G. Mali,266319,268778,Un-Aided,Non-Autonomous,Non-Minority
6722,"Shri Someshwar Shikshan Prasarak Mandal,Someshwar Polytechnic College,Someshwarnagar  Tal-Baramati, Dist-Pune ",Pune,Rural,"Gat ..No. 53, Waghalwadi, Post-Someshwarnagar, Tal-Baramati, Dist-Pune  412306",someshwarpolytechnic@rediffmail.com,www.someshwarpolytechnic.com,Kadam Yogesh Jagannath,Somnath Kondiba Hajare,283186,,Un-Aided,Non-Autonomous,Non-Minority
6723,"Chh.Shivaji Shikshan Mandal,Chh.Shivaji Polytechnic Institute,Vaduj, Tal-Khatav, Dist. Satara",Pune,Rural,"Vaduj, Tal-Khatav,Dist-Satara.",shivajipoly_vaduj@rediffmail.com,www.chhshivajipoly.org,pawar s.b,Mr. Doddini P.L.,232322,232322,Un-Aided,Non-Autonomous,Non-Minority
6724,"Chhatrapati Shahu Education Society,Chhatrapati Shahu Polytechnic, A/P Atit, Dist Satara",Pune,Rural,"Gat No 471, A/P Atit, Dist Satara A/P Atit, Dist Satara ",polycshahu@gmail.com,cspa.org.in,Mr. Jadhav Prayag J,Mr. Santosh Ingawale,300402,300401,Un-Aided,Non-Autonomous,Non-Minority
6725,"New Satara Shikshan Sankul,New Satara College of Engineering & Management, Pandharpur ",Pune,Rural,"New Solapur Road, Pandharpur. Dist. Solapur ",newsatarapoly@gmail.com,www.newsatarapoly.com,Mr. Satish B Dindure,Mr. Londhe V.H,282142,,Un-Aided,Non-Autonomous,Non-Minority
6726,"Man Vidya Prasarak Mandal,Polytechnic College, Dahiwadi Tal-Man, Dist-Satara",Pune,Rural,"Tal-Man, Dist-Satara 415508",man.polytechnic@gmail.com,www.dahiwadipolytechnic.com,MR.ATAR A.M,MR.BAGATE D.N,220318,,Un-Aided,Non-Autonomous,Non-Minority
6727,"Shivaneri Bahuuddeshiya Sevabhavi Shikshan Sanstha,Hon.Ajitdada Pawar Diploma Engineering College, Ane Tal- Junnar, Dist -Pune",Pune,Rural,"Gat No 1034,Ane Tal- Junnar, Dist -Pune  421410",app_ane@yahoo.com,www.shivneriane.com,Dangat V.B,Prof. Kamthe N.B.,203016,,Un-Aided,Non-Autonomous,Non-Minority
6728,"Shri Narsinha Shikshan Prasarak Mandal,Ramrao Nikam Polytechnic College, Indoli Tal-Karad, Dist-Satara",Pune,Rural," S.No. 191, Indoli, Tal-Karad, Dist-Satara 415109",principalrnp@gmail.com,www.rnpci.com,Mr. Mane Avinash Shivaji,Mr. Patil Balavant Bhikaji,644155,,Un-Aided,Non-Autonomous,Non-Minority
6729,"Ninaidevi Shikshan Prasarak Mandal,Shri. Shivajirao Deshmukh Institute of Technology, Shirala, Sangli ",Pune,Rural,"Red Batish Shirala, Sangli   415408",principal.ssdit@gmail.com,www.ssdit.org,Mr.R.B.Patil,A.P.Pawar,285556,285555,Un-Aided,Non-Autonomous,Non-Minority
6730,"Jivajirao Shikshan Prasarak Mandal,Kai Parshuram Jadhav Engineering Collage, Khonali, Tal.Akkalkot,Dist.Solapur",Pune,Rural," Khonali, Tal.Akkalkot,Dist.Solapur  413228",register.jspms@gmail.com,www.jspms.in,,Mr.Gade S S,0218124,0218124,Un-Aided,Non-Autonomous,Non-Minority
6732,"Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Pune,Urban,"Dr. D.Y. Patil Knowledge City, Charholi (Bk.), via Lohegaon, Pune",mankar.vidyanand@dypic.in,www.dypic.in,Mankar Vidyanand,Dr. M Z Shaikh,67077922,67077922,Un-Aided,Non-Autonomous,Non-Minority
6754,"International Institute of Information Technology (I²IT), Pune.",Pune,Rural,"P-14, Rajiv Gandhi Infotech Park, Hinjawadi, Pune  411057",principal@isquareit.edu.in,www.isquareit.edu.in,Mr. Dinesh Joje,Dr. Vaishali V. Patil,22933441,22934191,Un-Aided,Non-Autonomous,Non-Minority
6755,"JSPM Narhe Technical Campus, Pune.",Pune,Urban,"S.No.12/2/2, 14/9, Narhe, Pune 411041",director.jspmntc@gmail.com,jspmntc.edu.in,Mr. Nitin Jalindar Mukane,Dr. Ravindra Krishnarao Lad,24608701,24608888,Un-Aided,Non-Autonomous,Non-Minority
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola",Pune,Urban,"Pandharpur Road, Gat No.565/1, Sangola Tal. Sangola, Dist. Solapur  413307",ftc.coer@gmail.com,www.fabtecheducation.com,Mr. Raju Patil,Dr. R. B. Shendge,8408888657,,Un-Aided,Non-Autonomous,Non-Minority
6757,"Yashoda Technical Campus, Wadhe, Satara.",Pune,Rural,"S.No.242/1, At post Wadhe,Tal.& Dist. Satara.  415011",principalengg_ytc@yes.edu.in,www.yes.edu.in,Mr. Kishor Rajendrakumar Shinde,Prof. Dr. N. G. Narve ,271239,271239,Un-Aided,Non-Autonomous,Non-Minority
6758,"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",Pune,Rural,"A/P Rajuri, Taluka-Junnar, Dist-Pune. 412411",sahyadrivalleycollege@gmail.com,www.sahyadrivalleycollege.com,Mr.P.Balaramudu,Dr. Sanjay B.Zope,97675800,,Un-Aided,Non-Autonomous,Non-Minority
6759,"Shree Ramchandra College of Engineering, Lonikand,Pune",Pune,Rural,"Gat No. 351 & 333/1 At post Lonikand, Taluka Haveli, Dist. Pune  412216",srcoepune@gmail.com,www.srespune.org,Mr. B. G. Chaudhari,Dr.A.D.Desai,26659999,26659999,Un-Aided,Non-Autonomous,Non-Minority
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Pune,Rural,"Gat No. 894 & 2665, Peth Naka NH4, Tal Walwa, Dist. Sangli  415407",nmcoep@gmail.com,www.nmcoe.org.in,MAHESH A PATIL,Dr. J. A. Tamboli,252100,,Un-Aided,Non-Autonomous,Non-Minority
6766,Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara ,Pune,Rural,"Survey No.31(Part), Thakurki, Tal. Phaltan, Dist.Satara.  ",coeprincipal@yahoo.co.in,www.coephaltan.edu.in,D. B. Gore,Dr Ajay V Deshmukh,220339,221539,Un-Aided,Non-Autonomous,Non-Minority
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",Pune,Rural,"Kamshet, Taluka Maval, Dist. Pune 410405",principal@srttc.ac.in,www.srttc.ac.in,Prof. Girish N. Matre,Dr. Jaywant B. Sankpal,264101,,Un-Aided,Non-Autonomous,Non-Minority
6768,"P.K. Technical Campus, Pune.",Pune,Urban,"Gat. No.714(Old 1680), Post Kadachiwadi, Post Chakan, Tal. Khed. Dist. Pune  410501",info@pkgroup.edu.in,www.pkinstitute.edu.in,MR. VISHAL RAMDAS DAUNDKAR,Dr. Shikant Kehsv Bodhe,204100,619101,Un-Aided,Non-Autonomous,Non-Minority
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",Pune,Urban,"111/1, Warje, Tal.Haveli, Dist. Pune  411058",principal.rmdssoe@sinhgad.edu,www.sinhgad.edu,Mr.S.D. Navale,Dr.V.V.Dixit,25218401,25218405,Un-Aided,Non-Autonomous,Non-Minority
6770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",Pune,Rural,"Gat No.309, Kusgaon Budruk, Opp. Pune Mumbai Express Highway, Kusgaon, Lonavala, Pune.  410401",principal.sknsits@sinhgad.edu,www.sinhgad.edu,Mr. Vijaykumar Kisan Gangthade,Dr. Milind Shivaji Rohokale,673391,673243,Un-Aided,Non-Autonomous,Non-Minority
6771,"Flora Institute of Technology, Khopi, Near Khed Shivapur Toll Plaza, Pune",Pune,Rural,"49/1, Khopi, Nr. Khed-Shivapur Toll Plaza, Off Pune-Banglore Highway, Taluka-Bhor,Dist.Pune , 412205",flora.education@gmail.com,www.flora.ac.in,Rahul Padalkar,"Dr.Atul Padalkar, Former Principal, Sinhgad College of Engineering, Pune",203060,203090,Un-Aided,Non-Autonomous,Non-Minority
6772,"NBN Sinhgad Technical Institutes Campus, Pune",Pune,Rural,"10/1, Ambegaon Budruk, Tal.Haveli, Dist.Pune. 411041",nbnssoe@sinhgad.edu,www.sinhgad.edu,MR SANTOSH D PATOLE,Dr S. D. Markande,24355042,24355042,Un-Aided,Non-Autonomous,Non-Minority
6780,"D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur.",Pune,Rural,"G.No. 85, Talasande, Tal- Hatkangle, Kolhapur  416112",engg.dyptc@gmail.com,www.dyptechnicalcampus.com,Shri Bhagaje Prakash Mallappa,Dr. Satish R. Pawaskar,9545719599,2479294,Un-Aided,Non-Autonomous,Non-Minority
6781,"Bhagwant Institute of Technology, Barshi",Pune,Urban,"Gat No. 1242/2, Tadsoundane Road, Barshi. Solapur.413401",bitbarshi6781@gmail.com,www.bitbarshi.edu.in,Budruk P.V.,Dr. Deshmane A.K.,220070,220031,Un-Aided,Non-Autonomous,Non-Minority
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",Pune,Rural,"At Shankar Nagar, Akluj, Post Yashwant Nagar, Dist. Solapur",smpcht@gmail.com,www.smsmpitr.org,Ms. Magar Megha Abhaysingh,Dr. Indrajit Nivasrao Yadav,223548,223548,Un-Aided,Non-Autonomous,Non-Minority
6786,"Dr. D. Y. Patil School of Engineering & Technology,  Charholi(Bk), Via Lohgaon, Pune",Pune,Urban,"Dr. D Y Patil Knowledge City, Charholi(Bk), Via-Lohgaon,  Pune 412105",principalsoet@dypic.in,www.dypic.in,Mr. Vidyanand Mankar,Dr. Nagesh Shelke,2067077931,2067077718,Un-Aided,Non-Autonomous,Non-Minority
6787,"Dr. D. Y. Patil Educational Academy's, D.Y.Patil School of Engineering Academy, Ambi",Pune,Rural,"S.No 124,126 At/Post Ambi, Talegaon Dhabade, Taluka-Maval, Dist Pune Talegaon Dabhade, Tal. Maval Dist. Pune 410506",ddypea@gmail.com,www.dyptc.com,shri. B. S. Gaikwad,Dr. Rajesh Kherde,306230,302055,Un-Aided,Non-Autonomous,Non-Minority
6794,"Anantrao Pawar College of Engineering & Research, Pune",Pune,Urban,"S.No.103, Parvati Ramana Shahu College Road, Pune.",abmspcoe@yahoo.com,www.abmspcoerpune.org,Dr. Nagnath Bansode,Dr. Sunil B. Thakare,24213929,24213929,Un-Aided,Non-Autonomous,Non-Minority
6795,"Shri.Someshwar Shikshan Prasarak Mandals, Someshwar Engineering College, Someshwar Nagar",Pune,Rural,"Gat No. 53, Waghalwadi, Post Someshwar nagar, Tal. Baramati, Dist. Pune.",ajay.deshmukh@rediffmail.com,www.secsomeshwar.ac.in,mr. Mohite S.R.,Dr Ajay V. Deshmukh,02112283,283185,Un-Aided,Non-Autonomous,Non-Minority
6796,"Bharati Vidyapeeth's College of Engineering,Lavale, Pune",Pune,Rural,"At Post Lavale, Pune-412115",coelpune@bharatividyapeeth.edu,bvcoe.bharatividyapeeth.edu,Sanjay Mulik ,Dr. Rajendrakumar Narayan Patil,20291357,24339121,Un-Aided,Non-Autonomous,Non-Minority
6797,"Dnyanshree Institute Engineering and Technology, Satara",Pune,Rural,"A/p Sonvadi-Gajvadi, Sajjangad Road, Tal Satara, Dist. Satara.",rwmct.satara@gmail.com,www.dnyanshree.edu.in,Mr. Gosavi P.M.,Dr.AJAY DADASAHEB JADHAV ,206563,206565,Un-Aided,Non-Autonomous,Non-Minority
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",Pune,Rural,"Patgaon, Miraj- Pandharpur Road, Miraj Dist.Sangli.",shivgangavtc@gmail.com,www.shivgangavtc.org,Mr.A.B.Jamdade,Mr.D.D.Gavali,2276202,2276203,Un-Aided,Non-Autonomous,Non-Minority
6800,"DKTE Society's Yashwantrao Chavan Polytechnic, Ichalkaranji",Pune,Rural,"R.S.No. 644, Sangli Road, Near Adinath Society, Ichalkaranji, Dist Kolhapur.  ",dkteycp@gmail.com,www.dkteycp.in,Shri V.B. Mane,PROF. A.A. VAGYANI,2432793,2432329,Un-Aided,Non-Autonomous,Non-Minority
6802,"Dr. D.Y.Patil Institute of Engineering, Management & Reseach, Akurdi, Pune",Pune,Urban,"Sector 29, PCNTDA, Pradhikaran, Akurdi, Pune",principal.dypiemr@gmail.com,www.dypiemr.ac.in,Mr.Y K Patil,Dr.Anupama V.Patil,27656566,27656566,Un-Aided,Non-Autonomous,Non-Minority
6803,"Sant Gajanan Maharaj College of Engineering, Gadhinglaj",Pune,Rural,"Site Chinchewadi, Tal.GAdhinglaj, Dist. Kolhapur.",sgmcoe@gmail.com,www.sgmrh.com,Desai Rahul Shivajirao,Dr. Sanjay Hari Sawant,275581,275581,Un-Aided,Non-Autonomous,Non-Minority
6804,"Manajiraje Bhosale Technical Campus, Urun Islampur",Pune,Rural,"Islampur-Sangli Road, Urun Islampur, Tal. Walwa Dist Sangli.",mrbtc.islampur@gmail.com,www.mbtcampus.com, Patil,Patil,661212,661215,Un-Aided,Non-Autonomous,Non-Minority
6805,"Genesis Insitute of Technology, Kasarwadi, Dist Kolhapur",Pune,Rural,"At post Kasar Wadi, Tal. Hatkanangale, Dist. Kolhapur.",ssearf@gmail.com,www.genesisinstitute.in,Shri Rajesh L. Rajput,Prof.N.V.Pujari,2685000,2685003,Un-Aided,Non-Autonomous,Non-Minority
6808,"Keystone School of Engineering, Pune",Pune,Rural,"Sr.No.305/7, 306, 307/5 & 308/21 Urli Devachi, Pune",prashantkasabe@gmail.com,www.shalakafoundation.com/ www.keystoneschoolofengineering.com,Prashant Kasabe,Dr. P. M. GHANEGAONKAR,64003400,,Un-Aided,Non-Autonomous,Non-Minority
6810,"The Great Maulana Abul Kalam Azad Minority Educational Trust's Maulana Azad Polytechnic, Solapur",Pune,Rural,"36/1A, At post Hotgi, Hotgi-Kumbhari Road, Tal.& Dist Solapur",mapprincipal6810@gmail.com,www.mapoly.in,Mr. Rais Rajak Shaikh ,Prof.Vinay Digambar Ambalagi,2500786,,Un-Aided,Non-Autonomous,Religious Minority - Muslim
6811,"SSDGCT's Sanjay Ghodawat Polytechnic, Kolhapur",Pune,Rural,"AT post Atigre, Gat No 582, Tq-Hatkanangale, Dist- Kolhapur",principal@sgipolytechnic.in,www.sgipolytechnic.in,Mr. Kulkarni Abhijeet Anant,Mr. Giri Virat Vasantrao,2302463801,2463778,Un-Aided,Non-Autonomous,Non-Minority
